Year of Birth,Gender,Rank
2011,FEMALE,63
2011,FEMALE,77
2011,FEMALE,81
2011,FEMALE,76
2011,FEMALE,78
2011,FEMALE,81
2011,FEMALE,78
2011,FEMALE,50
2011,FEMALE,76
2011,FEMALE,74
2011,FEMALE,48
2011,FEMALE,78
2011,FEMALE,50
2011,FEMALE,71
2011,FEMALE,67
2011,FEMALE,52
2011,FEMALE,72
2011,FEMALE,55
2011,FEMALE,78
2011,FEMALE,77
2011,FEMALE,66
2011,FEMALE,21
2011,FEMALE,12
2011,FEMALE,74
2011,FEMALE,80
2011,FEMALE,65
2011,FEMALE,67
2011,FEMALE,75
2011,FEMALE,58
2011,FEMALE,14
2011,FEMALE,2
2011,FEMALE,76
2011,FEMALE,77
2011,FEMALE,1
2011,FEMALE,73
2011,FEMALE,76
2011,FEMALE,35
2011,FEMALE,69
2011,FEMALE,52
2011,FEMALE,75
2011,FEMALE,30
2011,FEMALE,80
2011,FEMALE,61
2011,FEMALE,75
2011,FEMALE,65
2011,FEMALE,58
2011,FEMALE,81
2011,FEMALE,72
2011,FEMALE,20
2011,FEMALE,76
2011,FEMALE,76
2011,FEMALE,79
2011,FEMALE,65
2011,FEMALE,65
2011,FEMALE,33
2011,FEMALE,81
2011,FEMALE,68
2011,FEMALE,27
2011,FEMALE,50
2011,FEMALE,77
2011,FEMALE,58
2011,FEMALE,24
2011,FEMALE,79
2011,FEMALE,80
2011,FEMALE,76
2011,FEMALE,57
2011,FEMALE,80
2011,FEMALE,31
2011,FEMALE,61
2011,FEMALE,73
2011,FEMALE,73
2011,FEMALE,54
2011,FEMALE,81
2011,FEMALE,81
2013,MALE,80
2011,FEMALE,57
2011,FEMALE,9
2011,FEMALE,66
2011,FEMALE,77
2011,FEMALE,76
2011,FEMALE,81
2011,FEMALE,71
2011,FEMALE,64
2011,FEMALE,77
2011,FEMALE,69
2011,FEMALE,69
2011,FEMALE,80
2011,FEMALE,58
2011,FEMALE,77
2011,FEMALE,15
2011,FEMALE,53
2011,FEMALE,63
2011,FEMALE,81
2011,FEMALE,55
2011,FEMALE,68
2011,FEMALE,74
2011,FEMALE,76
2011,FEMALE,74
2011,FEMALE,48
2011,FEMALE,79
2011,FEMALE,47
2011,FEMALE,80
2011,FEMALE,80
2011,FEMALE,78
2011,FEMALE,68
2011,FEMALE,78
2011,FEMALE,73
2011,FEMALE,65
2011,FEMALE,62
2011,FEMALE,62
2011,FEMALE,3
2011,FEMALE,81
2011,FEMALE,62
2011,FEMALE,79
2011,FEMALE,68
2011,FEMALE,74
2011,FEMALE,71
2011,FEMALE,68
2011,FEMALE,57
2011,FEMALE,79
2011,FEMALE,62
2011,FEMALE,45
2011,FEMALE,78
2011,FEMALE,28
2011,FEMALE,78
2011,FEMALE,69
2011,FEMALE,81
2013,MALE,80
2011,FEMALE,45
2011,FEMALE,70
2011,FEMALE,73
2011,FEMALE,67
2011,FEMALE,52
2011,FEMALE,76
2011,FEMALE,39
2011,FEMALE,70
2011,FEMALE,79
2011,FEMALE,76
2011,FEMALE,36
2011,FEMALE,38
2011,FEMALE,66
2011,FEMALE,52
2011,FEMALE,74
2011,FEMALE,75
2011,FEMALE,77
2011,FEMALE,23
2011,FEMALE,79
2011,FEMALE,15
2011,FEMALE,76
2011,FEMALE,75
2011,FEMALE,56
2011,FEMALE,79
2011,FEMALE,60
2011,FEMALE,78
2011,FEMALE,67
2011,FEMALE,81
2011,FEMALE,11
2011,FEMALE,55
2011,FEMALE,71
2011,FEMALE,46
2011,FEMALE,71
2011,FEMALE,51
2011,FEMALE,66
2011,FEMALE,47
2011,FEMALE,81
2011,FEMALE,52
2011,FEMALE,57
2011,FEMALE,68
2011,FEMALE,2
2011,FEMALE,78
2011,FEMALE,78
2011,FEMALE,68
2011,FEMALE,53
2011,FEMALE,76
2011,FEMALE,65
2011,FEMALE,68
2011,FEMALE,80
2011,FEMALE,81
2011,FEMALE,7
2011,FEMALE,71
2011,FEMALE,42
2011,FEMALE,40
2011,FEMALE,78
2011,FEMALE,79
2011,FEMALE,78
2011,FEMALE,63
2011,FEMALE,16
2011,FEMALE,49
2011,FEMALE,69
2011,FEMALE,78
2011,FEMALE,56
2011,FEMALE,63
2011,FEMALE,79
2011,FEMALE,80
2011,FEMALE,77
2011,FEMALE,57
2011,FEMALE,59
2011,FEMALE,74
2011,FEMALE,29
2011,FEMALE,18
2011,FEMALE,6
2011,FEMALE,75
2011,FEMALE,75
2011,FEMALE,60
2011,FEMALE,75
2011,FEMALE,75
2011,FEMALE,76
2011,FEMALE,44
2011,FEMALE,81
2011,FEMALE,71
2011,FEMALE,69
2011,FEMALE,69
2011,FEMALE,75
2011,FEMALE,53
2011,FEMALE,72
2011,FEMALE,81
2011,FEMALE,76
2011,FEMALE,74
2011,FEMALE,74
2011,FEMALE,13
2011,FEMALE,4
2011,FEMALE,34
2011,FEMALE,32
2011,FEMALE,75
2011,FEMALE,77
2011,FEMALE,71
2011,FEMALE,56
2011,FEMALE,80
2011,FEMALE,65
2011,FEMALE,80
2011,FEMALE,66
2011,FEMALE,77
2011,FEMALE,52
2011,FEMALE,79
2011,FEMALE,81
2011,FEMALE,81
2011,FEMALE,77
2011,FEMALE,60
2011,FEMALE,80
2011,FEMALE,77
2011,FEMALE,72
2011,FEMALE,69
2011,FEMALE,80
2011,FEMALE,26
2011,FEMALE,53
2011,FEMALE,61
2011,FEMALE,70
2011,FEMALE,78
2011,FEMALE,78
2011,FEMALE,70
2011,FEMALE,81
2011,FEMALE,68
2011,FEMALE,66
2011,FEMALE,59
2011,FEMALE,71
2011,FEMALE,66
2011,FEMALE,60
2011,FEMALE,70
2011,MALE,51
2011,MALE,19
2011,MALE,46
2011,MALE,36
2011,MALE,38
2011,MALE,52
2011,MALE,47
2011,MALE,45
2011,MALE,34
2011,MALE,7
2011,MALE,30
2011,MALE,18
2011,MALE,22
2011,MALE,53
2011,MALE,52
2011,MALE,25
2011,MALE,14
2011,MALE,25
2011,MALE,48
2011,MALE,23
2011,MALE,39
2011,MALE,51
2011,MALE,48
2011,MALE,16
2011,MALE,35
2011,MALE,42
2011,MALE,28
2011,MALE,47
2011,MALE,37
2011,MALE,27
2011,MALE,51
2011,MALE,50
2011,MALE,53
2011,MALE,46
2011,MALE,49
2011,MALE,45
2011,MALE,45
2011,MALE,56
2011,MALE,55
2011,MALE,10
2011,MALE,46
2011,MALE,45
2011,MALE,38
2011,MALE,34
2011,MALE,45
2011,MALE,17
2011,MALE,56
2011,MALE,52
2011,MALE,51
2011,MALE,54
2011,MALE,55
2011,MALE,9
2011,MALE,1
2011,MALE,19
2011,MALE,49
2011,MALE,44
2011,MALE,53
2011,MALE,39
2011,MALE,54
2011,MALE,53
2011,MALE,56
2011,MALE,45
2011,MALE,44
2011,MALE,49
2011,MALE,53
2011,MALE,56
2011,MALE,15
2011,MALE,45
2011,MALE,53
2011,MALE,46
2011,MALE,21
2011,MALE,43
2011,MALE,49
2011,MALE,31
2011,MALE,6
2011,MALE,52
2011,MALE,2
2011,MALE,41
2011,MALE,49
2011,MALE,41
2011,MALE,51
2011,MALE,45
2011,MALE,48
2011,MALE,20
2011,MALE,43
2011,MALE,45
2011,MALE,31
2011,MALE,55
2011,MALE,4
2011,MALE,54
2011,MALE,8
2011,MALE,31
2011,MALE,24
2011,MALE,52
2011,MALE,27
2011,MALE,49
2011,MALE,41
2011,MALE,47
2011,MALE,56
2011,MALE,5
2011,MALE,55
2011,MALE,46
2011,MALE,52
2011,MALE,33
2011,MALE,12
2011,MALE,52
2011,MALE,29
2011,MALE,56
2011,MALE,53
2011,MALE,23
2011,MALE,26
2011,MALE,11
2011,MALE,26
2011,MALE,50
2011,MALE,54
2011,MALE,40
2011,MALE,47
2011,MALE,56
2011,MALE,41
2011,MALE,39
2011,MALE,52
2011,MALE,55
2011,MALE,56
2011,MALE,39
2011,MALE,40
2011,MALE,50
2011,MALE,51
2011,MALE,3
2011,MALE,36
2011,MALE,52
2011,MALE,52
2011,MALE,56
2011,MALE,52
2011,MALE,43
2011,MALE,32
2011,MALE,50
2011,MALE,42
2011,MALE,55
2011,MALE,48
2011,MALE,50
2011,MALE,50
2011,MALE,55
2011,MALE,35
2011,MALE,49
2011,MALE,13
2011,MALE,15
2011,MALE,43
2011,MALE,56
2011,MALE,54
2011,MALE,54
2011,MALE,56
2011,MALE,28
2011,MALE,58
2011,MALE,61
2011,MALE,46
2011,MALE,55
2011,MALE,63
2011,MALE,56
2011,MALE,63
2011,MALE,54
2011,MALE,2
2011,MALE,35
2011,MALE,63
2011,MALE,64
2011,MALE,64
2011,MALE,59
2011,MALE,62
2011,MALE,59
2011,MALE,27
2011,MALE,12
2011,MALE,52
2011,MALE,38
2011,MALE,64
2011,MALE,22
2011,MALE,59
2011,MALE,56
2011,MALE,61
2011,MALE,55
2011,MALE,13
2011,MALE,61
2011,MALE,55
2011,MALE,27
2011,MALE,52
2011,MALE,64
2011,MALE,39
2011,MALE,60
2011,MALE,31
2011,MALE,29
2011,MALE,61
2011,MALE,39
2011,MALE,63
2011,MALE,62
2011,MALE,59
2011,MALE,59
2011,MALE,33
2011,MALE,64
2011,MALE,11
2011,MALE,19
2011,MALE,64
2011,MALE,64
2011,MALE,18
2011,MALE,62
2011,MALE,62
2011,MALE,15
2011,MALE,64
2011,MALE,50
2011,MALE,64
2011,MALE,57
2011,MALE,64
2011,MALE,60
2011,MALE,32
2011,MALE,64
2011,MALE,52
2011,MALE,60
2011,MALE,3
2011,MALE,30
2011,MALE,60
2011,MALE,6
2011,MALE,48
2011,MALE,38
2011,MALE,56
2011,MALE,64
2011,MALE,60
2011,MALE,64
2011,MALE,62
2011,MALE,62
2011,MALE,53
2011,FEMALE,75
2011,MALE,63
2011,MALE,56
2011,MALE,8
2011,MALE,64
2011,MALE,63
2011,MALE,53
2011,MALE,63
2011,MALE,17
2011,MALE,20
2011,MALE,64
2011,MALE,60
2011,MALE,39
2011,MALE,59
2011,MALE,61
2011,MALE,61
2011,MALE,41
2011,MALE,62
2011,MALE,62
2011,MALE,58
2011,MALE,31
2011,MALE,1
2011,MALE,36
2011,MALE,60
2011,MALE,63
2011,MALE,4
2011,MALE,59
2011,MALE,58
2011,MALE,62
2011,MALE,37
2011,MALE,40
2011,MALE,28
2011,MALE,28
2011,MALE,39
2011,MALE,5
2011,MALE,7
2011,FEMALE,75
2011,MALE,63
2011,MALE,14
2011,MALE,52
2011,MALE,60
2011,MALE,46
2011,MALE,56
2011,MALE,57
2011,MALE,60
2011,MALE,37
2011,MALE,62
2011,MALE,58
2011,MALE,46
2011,MALE,55
2011,MALE,60
2011,MALE,62
2011,MALE,34
2011,MALE,55
2011,MALE,59
2011,MALE,63
2011,MALE,59
2011,MALE,24
2011,MALE,49
2011,MALE,62
2011,MALE,64
2011,MALE,21
2011,MALE,63
2011,MALE,50
2011,MALE,47
2011,MALE,63
2011,MALE,50
2011,MALE,64
2011,MALE,16
